A,X1,X2,Y
1.0,1.178796683451893,0.7363052158663734,1.0
1.0,1.1715070830206216,1.0635953833285727,1.0
1.0,1.1426101791191459,1.064569554544636,1.0
1.0,1.1559689833400826,0.8859445431376252,1.0
1.0,1.166988944472877,1.0483749542574494,1.0
1.0,1.3183694569911635,0.941665972949724,1.0
1.0,1.361537292834938,0.9291934383179401,0.0
1.0,1.2367062469798098,1.0429685439805079,1.0
1.0,1.198588069000263,1.0894897568801154,1.0
1.0,1.2629641797408508,1.0829827250502462,1.0
1.0,1.3709640735294697,1.0771368697073662,0.0
1.0,1.0673012636012587,0.8550885542665414,1.0
1.0,1.2401873122636127,0.9768918528329165,1.0
1.0,1.1808573334019474,1.198651097165032,1.0
1.0,1.340382596346666,0.9658147500558368,1.0
1.0,1.003123145315251,0.8121499393311042,1.0
1.0,1.1209584837869855,0.9934066545062629,1.0
1.0,1.126727839460253,1.0396971377452964,1.0
1.0,1.208774382110334,1.0645039688465996,1.0
1.0,1.149971400084921,0.9346915958662767,1.0
1.0,1.250411444102095,0.9952142780858438,1.0
1.0,1.2607406099572027,0.990199576226736,1.0
1.0,1.3166449587659514,0.9304346844394534,1.0
1.0,1.282442442111583,1.175471087698333,0.0
1.0,0.8913275398951165,1.021866530241296,1.0
1.0,1.3164342260677995,1.0610640934508189,0.0
1.0,1.3082651605423627,1.0016027822745417,1.0
1.0,1.2485795994239144,1.26452645726384,0.0
1.0,1.0765115723827878,0.9089486640893585,1.0
1.0,1.014111827980988,0.8991017938861374,1.0
1.0,1.248815628054329,1.1022412868129057,1.0
1.0,1.2385894995313484,0.8346938625208481,1.0
1.0,1.1773478511869606,1.0927501032849705,1.0
1.0,1.2107671161406526,1.0437339169122977,1.0
1.0,1.371999520949035,1.0952434660409545,0.0
1.0,1.3040793809994924,1.0706069035721961,1.0
1.0,0.9555893519434382,1.1521837522159657,1.0
1.0,1.191418293402903,1.0062795602206962,1.0
1.0,1.1051759730710509,1.0538357098304678,1.0
1.0,0.952286552253783,1.1341314512833798,1.0
1.0,1.3062876502515066,0.9343120397015837,1.0
1.0,1.221925053404119,0.9591201640260376,1.0
1.0,1.2725935861281148,0.9517170714403014,1.0
1.0,1.201941075664866,0.99759615285178,1.0
1.0,1.0627210386221957,1.1126998190444015,1.0
1.0,1.2496968484794682,1.2111015317416576,1.0
1.0,1.2312543021452365,1.1881606032288552,1.0
1.0,1.2286478814659496,0.8389596847326412,1.0
1.0,1.1064409283016463,1.1264512588760347,1.0
1.0,1.1097268908395488,1.0149491739528422,1.0
1.0,1.2863507234684262,0.967438998830074,1.0
1.0,1.2950108783640735,0.8462118761909044,1.0
1.0,1.2709047261454518,1.0805081591025527,1.0
1.0,1.2628473225147736,1.0170503789757364,1.0
1.0,1.1974124199393787,0.9429791076327815,1.0
1.0,1.339789293328976,0.866196497470051,1.0
1.0,1.2660855946340033,0.8424585270577714,1.0
1.0,1.3086143501832226,1.0562640149122537,1.0
1.0,1.1969531208346664,1.0924083929040782,1.0
1.0,1.1309031314436928,0.9114163765764098,1.0
1.0,1.0596927611907827,0.964903188814882,1.0
1.0,1.0616497798245297,0.8741980200217645,1.0
1.0,1.2720916997026241,0.9325860250495909,1.0
1.0,1.271730469122511,0.9838091377801138,1.0
1.0,1.1344331621802932,1.028762598761919,1.0
1.0,1.2850597307705613,0.8376262991214516,1.0
1.0,1.1111686516965718,0.9329581623166214,1.0
1.0,1.0220719521116837,0.9268675091134703,1.0
1.0,1.1434842832018208,0.9360623588506023,1.0
1.0,1.1206383799141144,1.0545658937047726,1.0
1.0,1.2811429415194198,1.0812962734705818,1.0
1.0,1.1109779932545703,1.0718660737576298,1.0
1.0,1.1957480046107531,1.14051238704873,1.0
1.0,1.2165306813012768,0.9342514896729393,1.0
1.0,1.1984587162998959,0.9784223918671923,1.0
1.0,0.9728296261702766,0.9230954016331507,1.0
