A,X1,X2,Y
1.0,1.2756269486227987,1.1064537884023673,1.0
1.0,1.1246756221858916,0.915181820785033,1.0
1.0,1.1711770420457044,1.070369426309255,1.0
1.0,1.0300962818119415,1.259040950076834,1.0
1.0,1.190135835182434,0.9695758757138355,1.0
1.0,1.1476496552281354,0.9770781856567065,1.0
1.0,1.0399846908586001,1.0855513885406753,1.0
1.0,1.203441732751251,1.0264120499577847,1.0
1.0,1.163194700947386,0.8745054498765891,1.0
1.0,1.3167360033288764,1.0721052205679131,0.0
1.0,1.1308554069319015,1.0066415830151307,1.0
1.0,1.1235496985309388,0.9532264622957894,1.0
1.0,1.404348276202486,0.9692844426155627,0.0
1.0,1.1725635716032456,1.0375354410564928,1.0
1.0,1.2048342889519694,1.0017725779796356,1.0
1.0,1.0963140381624372,1.258353163288519,1.0
1.0,1.1155967584101234,0.8618861424628699,1.0
1.0,1.2055857953222882,1.091877746924014,1.0
1.0,1.141722682021324,1.1691822435236654,1.0
1.0,1.3502853709909657,0.8082399685368751,1.0
1.0,1.1906889623811368,1.166723138439179,1.0
1.0,1.3366316512453695,1.1418237819240138,0.0
1.0,1.1616590808212102,0.947440777041953,1.0
1.0,1.073523571391982,0.8152989271326152,1.0
1.0,1.3521276818417043,0.9230946719032256,1.0
1.0,1.1214568825177813,1.0424206643313398,1.0
1.0,1.1532578695198552,1.0795094369111664,1.0
1.0,1.0953979972163213,0.7725383782388747,1.0
1.0,1.2370555599584816,0.9674564954779937,1.0
1.0,1.1877267384373484,1.07054883565226,1.0
1.0,1.3813870831005066,1.0916372889755177,0.0
1.0,1.1730429155847972,1.1400449904680081,1.0
1.0,1.1848372287547393,1.0128139777541776,1.0
1.0,1.1803453351098327,0.8937782339368547,1.0
1.0,1.0220699582804669,1.1744371745642759,1.0
1.0,1.1301289823075138,0.948601944909949,1.0
1.0,1.2326810363180045,1.0090971136345401,1.0
1.0,1.219156716698736,0.937552224761606,1.0
1.0,1.2838600433458756,1.1810645098466068,0.0
1.0,1.0160992382725238,0.856024016012046,1.0
1.0,1.0863622025241202,0.8680170553402128,1.0
1.0,1.1847668684527521,0.9854674512787251,1.0
1.0,1.2158423477487577,1.0030099707160482,1.0
1.0,1.1301551222314035,0.9742199137887486,1.0
1.0,1.3242495083096655,1.0801656430760473,0.0
1.0,1.1838693836615801,1.0405819869757462,1.0
1.0,1.037012629004337,1.0164559043123222,1.0
1.0,1.372295758084988,0.9790728511589761,0.0
1.0,1.26131698034109,1.018978317582109,1.0
1.0,1.0460876024159358,0.9968084404519003,1.0
1.0,1.075231065633752,0.9778964744987286,1.0
1.0,1.194485486142355,0.9427121289118569,1.0
1.0,1.1446259139113664,0.9008390239466532,1.0
1.0,1.100348124505725,0.8968318685316257,1.0
1.0,1.1315776574591092,1.009905166658167,1.0
1.0,1.0757983469284775,1.0829730445333419,1.0
1.0,1.1591392854407694,0.9698374039691743,1.0
1.0,1.1271384851154975,0.888100034183301,1.0
1.0,1.329386293808218,0.9659195901981961,1.0
1.0,1.274509125967691,1.195329979077423,0.0
1.0,1.186957870871115,0.849742603590254,1.0
1.0,1.0573059935988787,0.9076955914661299,1.0
1.0,1.1286428341243193,0.8593568999712066,1.0
1.0,1.1496384565035422,0.8841192454272071,1.0
1.0,1.2732602684621737,0.9449124151594223,1.0
1.0,1.2127525917493869,0.9714726046543583,1.0
1.0,1.2738708611290126,1.052503878311381,1.0
1.0,1.0583898002925403,1.1011118424743132,1.0
1.0,1.1360305509278585,0.9667483544405373,1.0
1.0,0.9998988942203422,0.9915819311262052,1.0
1.0,1.258430294350663,1.1676648785990027,1.0
1.0,1.1596666836881027,0.9446865538731892,1.0
1.0,1.322301664512685,0.994823760468722,1.0
1.0,1.1975458967335748,0.9709690742192295,1.0
1.0,1.1728718324586933,1.1595649718819618,1.0
1.0,1.3910258142043872,0.9035551147066013,0.0
1.0,1.1032693090021721,1.0575651012358172,1.0
1.0,1.2661426565108176,0.9919284554806704,1.0
1.0,1.0834349283161346,1.1317516773194036,1.0
1.0,1.1491485649543702,0.8727141718136009,1.0
1.0,1.2659349435719933,0.7427876022754418,1.0
1.0,1.193766521204988,1.1170079183852673,1.0
1.0,1.233945798818494,1.0505824433937578,1.0
1.0,1.2058945542415318,0.828579464472024,1.0
1.0,1.3001545155980123,0.8857782887852249,1.0
1.0,1.27487130375685,0.9504824996697783,1.0
1.0,1.1575562871318203,1.0614236567683841,1.0
1.0,1.154817076871777,1.030003656823239,1.0
1.0,1.1580349292796168,1.0635159445267621,1.0
1.0,1.1712424392516116,1.0923713866231672,1.0
1.0,1.3871260342635177,1.1336803420689627,0.0
1.0,1.4531083895835166,1.0177261992809334,0.0
1.0,1.1319931080499357,0.9967517571739887,1.0
1.0,1.1605459527578716,0.9522411799229045,1.0
1.0,1.2544243958101995,0.9847492724197549,1.0
1.0,1.178327389100974,1.0700611886802422,1.0
1.0,1.068805507107622,1.053727586350575,1.0
1.0,1.3564503464290325,0.8616476991270954,1.0
1.0,1.3320313282862144,0.9560495255101836,1.0
1.0,1.376738791166557,1.1412337471675809,0.0
1.0,1.1118280597038663,1.040062491674294,1.0
1.0,1.1334435417784914,0.930504075450501,1.0
1.0,1.223417878474423,1.1736768203536532,1.0
1.0,1.1235890455207587,1.0062268882719583,1.0
1.0,1.1525022013173114,0.928046306574046,1.0
1.0,1.3010935063855538,0.8556516037360131,1.0
1.0,1.1448589729516259,1.0250225496503522,1.0
1.0,1.1854999239961255,0.8799596962044618,1.0
1.0,1.1468732914769828,1.0343088367309188,1.0
1.0,1.2128621698084088,1.078799507037166,1.0
1.0,1.2183393458786245,0.9717680877807503,1.0
1.0,1.3527913598338799,1.1581009568730423,0.0
1.0,1.2433389289430499,1.0921787528698534,1.0
1.0,1.2266077184985977,0.9525552484137325,1.0
