A,X1,X2,Y
1.0,1.1687671518456455,0.9952285710655976,0.0
1.0,1.2339284706046183,0.9948151531997191,0.0
1.0,1.1844091466117286,0.9971827816800485,0.0
1.0,1.1498210326702252,0.99730135517521,0.0
1.0,1.2235568891726019,0.9947842036242386,0.0
1.0,1.023639474319579,1.0068368664338112,0.0
1.0,1.0904137956055286,0.997985805321504,0.0
1.0,1.0912234258522049,0.9972991385643479,0.0
1.0,1.1694829947845506,1.0068669574520128,0.0
1.0,1.152625162804382,0.9983509488671628,0.0
1.0,1.1799405461477441,1.000978280464024,0.0
1.0,1.2355196773014632,1.0056365051211933,0.0
1.0,1.268951772322762,0.9932819751871009,0.0
1.0,1.2410589675368866,1.0028019733696745,0.0
1.0,1.1435021562636556,1.0009693505206931,0.0
1.0,1.2599390690155967,1.0013649927061303,0.0
1.0,1.1837063694788867,0.9934200120961177,0.0
1.0,1.3600214502432983,1.006559747492573,1.0
1.0,1.2681627204343386,1.0024743972518284,0.0
1.0,1.2014880101330656,1.0009700125601908,0.0
1.0,1.1912220367801656,1.0015265027175606,0.0
1.0,1.101788215967006,1.006620981303887,0.0
1.0,1.2121690478540155,0.9928786804848339,0.0
1.0,1.0862562713905086,1.0014068142203139,0.0
1.0,1.234900257790697,1.0052033272500949,0.0
1.0,1.0141486839279792,1.0015479126643076,0.0
1.0,1.0832818114012694,1.0010763784646528,0.0
1.0,1.3424896829831214,0.9967352066314306,1.0
1.0,1.3496565362365205,0.9998650897184141,1.0
1.0,1.3289932055687328,1.0054566801254743,0.0
1.0,1.0188254732814486,1.0030981726018362,0.0
1.0,1.0501692790178196,0.9992523684768941,0.0
1.0,1.0549856782062763,1.0019304298803233,0.0
1.0,1.0306093038613102,0.9940701313030107,0.0
1.0,1.2227264027598352,1.0047794415921425,0.0
1.0,1.1510265289126147,1.0009860862518096,0.0
1.0,1.1999471493486302,0.9984881732139158,0.0
1.0,1.150974738315105,1.0041739777243266,0.0
1.0,1.1206790578306378,1.0016108514046271,0.0
1.0,1.4048898763341686,0.9997312311945912,1.0
1.0,1.2603185438539437,1.0007018859356143,0.0
1.0,1.1001797922004857,1.0041755799191818,0.0
1.0,1.3215041550873865,1.0011628506875792,0.0
1.0,1.1332483508695728,0.9981477488275746,0.0
1.0,1.172749422295904,0.9958246320411905,0.0
1.0,1.3416774480966522,0.9969008963337584,1.0
1.0,1.1217391042241205,0.9956716957063905,0.0
1.0,1.1749679302960674,0.9989613090792376,0.0
1.0,1.169168553852224,1.000332888579012,0.0
