A,X1,X2,Y
1.0,1.0682641529876638,0.8784466627719023,1.0
1.0,1.3361823198412954,0.9614485274992564,1.0
1.0,1.1578146423566835,1.0833338433641766,1.0
1.0,1.2234560495103306,1.0888485850978216,1.0
1.0,1.2600293396122666,0.9791404226469571,1.0
1.0,1.1568888487093392,0.8778526751606194,1.0
1.0,1.1476519833311671,0.8484516204655967,1.0
1.0,1.230330134069963,0.8616515015049148,1.0
1.0,1.1946181753914307,0.947778624980316,1.0
1.0,1.0250001724242994,0.9526506214745918,1.0
1.0,0.9821032580636815,0.913289581217595,1.0
1.0,1.2166006110093481,0.9296628523787693,1.0
1.0,1.2736628770876914,1.0495743104780029,1.0
1.0,1.156588828304291,1.044720114960537,1.0
1.0,1.4267393942516033,0.9872338195164126,0.0
1.0,1.1258838831645979,1.1051785319102878,1.0
1.0,1.1970249881426802,0.9711444416061846,1.0
1.0,1.2620236899409676,0.9212959886898446,1.0
1.0,1.2020793529460045,1.0199239479401159,1.0
1.0,1.3175847874595006,0.8441930991140281,1.0
1.0,1.2335793929888108,1.0055055003540385,1.0
1.0,1.2373259896604956,0.8586975548696418,1.0
1.0,1.2827547114820932,1.036326530168679,1.0
1.0,1.0996229574110925,0.8483409479271444,1.0
1.0,1.3928806103485938,0.9582100141041985,0.0
1.0,1.1263997031395676,0.9158700905659443,1.0
1.0,1.183103863594567,0.7900670424385028,1.0
1.0,1.3613907163246601,1.0399521961444727,0.0
1.0,1.0612029340274616,0.9666570145479496,1.0
1.0,1.0024451396950396,0.9299361647789396,1.0
1.0,1.1276015086271778,0.9621802232653102,1.0
1.0,1.3478813493733393,0.9673216070872688,0.0
1.0,1.0900313521656229,0.9753805863050776,1.0
1.0,1.1820458070281592,1.0845083266266942,1.0
1.0,1.2392654267749876,0.7109230779002627,1.0
1.0,1.225520406481358,1.131752450300529,1.0
1.0,1.1376878776359467,0.9058185030852812,1.0
1.0,1.3786845976661024,0.995973021611927,0.0
1.0,1.2116629322904353,0.8952304457836249,1.0
1.0,1.2764105780401873,1.1618965223226163,1.0
1.0,1.1394686634142766,0.8826851448617286,1.0
1.0,1.0627454500953555,0.9248607529628379,1.0
1.0,1.1340230882543063,1.0304834514575094,1.0
1.0,1.310443717361727,0.9444139531825908,1.0
1.0,1.298646848988444,1.020791928151373,1.0
1.0,1.053931436358869,1.244730489034774,1.0
1.0,1.2153276778175062,0.9293457070846636,1.0
1.0,1.115148343208882,1.127137302735769,1.0
1.0,0.8475120694160478,1.0725404417011124,1.0
1.0,1.2399195716738995,0.9757899797185722,1.0
1.0,1.3149285208679398,0.9638700433738994,1.0
1.0,1.2130099190864565,1.0474354898120741,1.0
1.0,1.2724966448945711,0.7498776197566246,1.0
1.0,1.1223895507666617,1.0366514167140901,1.0
1.0,1.2916504478201496,0.9499398499495716,1.0
1.0,1.349887187027708,0.9603616452161002,0.0
1.0,1.1523242923524992,1.0953446382130745,1.0
1.0,1.1613184359712168,0.933315559805245,1.0
1.0,1.0341520119536676,0.9974615558449036,1.0
1.0,1.1650984497731451,0.9861197160309094,1.0
1.0,1.215132588684456,1.0963634312204638,1.0
1.0,1.2062541518778365,1.0800223693064006,1.0
1.0,1.3072274818054543,1.2643053297873201,0.0
1.0,1.2304395630567562,1.0540391297908476,1.0
1.0,1.2133611976939307,0.9316474850580819,1.0
1.0,1.0405998438793902,1.111118036661187,1.0
1.0,1.0536363027084574,0.9944858918735554,1.0
1.0,1.0875511273304788,0.9135593205021221,1.0
1.0,1.3176964500834576,0.9222499380116925,1.0
1.0,1.1843377217793831,1.0781761681592263,1.0
1.0,1.2105075868382535,1.02079379607348,1.0
1.0,1.1911691353824396,1.0657263377850295,1.0
1.0,1.1134146435314736,1.107207918108426,1.0
1.0,1.2184783670407955,1.112439557762595,1.0
1.0,1.0670901144205245,0.765850118196724,1.0
1.0,1.2144078330243302,1.098453147969924,1.0
1.0,1.2071201488539085,1.1178337481277105,1.0
1.0,1.0752112780347214,1.0116700874752478,1.0
1.0,1.3707634360502765,0.9727995939147785,0.0
1.0,1.2220526705408592,0.9750595430309336,1.0
1.0,1.2364377319397222,0.8437686230723882,1.0
1.0,1.139328366960028,0.990349572406153,1.0
1.0,1.203967074306585,0.9289017335707229,1.0
1.0,1.1750042045034819,0.9886507048702813,1.0
1.0,0.9510663480392185,1.09163706549347,1.0
1.0,1.2562121679934668,1.019598665597907,1.0
1.0,1.1661572241970615,1.1073694911390495,1.0
1.0,1.1541298449220343,1.1374710453402583,1.0
1.0,1.0591116326316055,0.9238724223413554,1.0
1.0,1.3023953262627668,1.2636413789953613,0.0
1.0,1.121851416016098,1.0297307546174477,1.0
1.0,1.1788953208561759,0.9159241821015202,1.0
1.0,1.2766341716996765,1.075025167638788,1.0
1.0,1.0888419391982733,0.9505565548790631,1.0
1.0,1.2745647975554093,0.9591956331094453,1.0
1.0,1.1506384551353988,1.1513808686204423,1.0
1.0,1.2363317479897327,0.9230428211211232,1.0
1.0,1.1635328494893173,1.1842073372373363,1.0
1.0,1.3318133167039787,1.0133665026120031,0.0
1.0,1.2838671770004555,1.0270379411527517,1.0
1.0,1.0714721611082714,0.884706417676856,1.0
1.0,1.1225020482225898,1.0707258044307504,1.0
1.0,1.0361635597090326,1.0798380991304621,1.0
1.0,1.1317610479716331,1.0370829046741492,1.0
1.0,1.0656654403392838,1.018481437734192,1.0
1.0,1.224940271462681,1.0710813835065294,1.0
1.0,1.113608167423726,1.1316633909031468,1.0
1.0,1.1405331762909798,1.0877547290064917,1.0
1.0,1.0855037748634067,0.9529037551283082,1.0
1.0,1.3537697946206477,0.9697950888538969,0.0
1.0,1.2104493963011183,0.9631087144991315,1.0
1.0,1.1574603554498748,0.966243692979975,1.0
1.0,1.2443076560546615,0.9579729630787513,1.0
1.0,1.1381216887808001,0.9477870260458325,1.0
1.0,1.3396015107418473,0.9716515041205083,1.0
1.0,1.1266215196106912,1.0440490672304688,1.0
1.0,1.0774799166633484,1.0061608610492299,1.0
1.0,1.21303372386017,1.0007078664056734,1.0
1.0,1.1568756721128095,1.0578145204233915,1.0
1.0,1.0622944583451983,0.9689348078636622,1.0
1.0,1.2799148823609507,1.025391572048667,1.0
1.0,1.1672987788794826,1.0400980817215477,1.0
1.0,1.2779440386613046,1.2225332127217872,0.0
1.0,1.2908656713125577,0.9509923144951472,1.0
1.0,1.2881354768943958,1.0073811966300075,1.0
1.0,1.1060005135907127,1.0863946966857538,1.0
1.0,1.230018903381848,0.9939930504114789,1.0
1.0,1.1971108720568735,0.8583157084139409,1.0
1.0,1.2786553659933335,0.8022331382752604,1.0
1.0,1.189992322611393,0.9128622989263495,1.0
1.0,1.2065458121440804,0.8714983685235308,1.0
1.0,1.0276437160758523,1.007500676646323,1.0
1.0,1.2022600932214975,0.9668679843724008,1.0
1.0,1.1783773977907377,1.111736920561098,1.0
1.0,1.1575229005032794,1.0321401228471727,1.0
1.0,1.2586427814373187,1.030978022634348,1.0
1.0,1.122363306716438,1.0835895022400948,1.0
1.0,1.141280185682357,0.9956375021216732,1.0
1.0,1.325502016293942,1.0359658727468668,0.0
1.0,1.1681322992190917,1.0581926156474215,1.0
1.0,1.2393622384642813,0.894229914099034,1.0
1.0,1.3189071849576997,1.0704351401346686,0.0
1.0,1.2197962451639333,1.0583159890152785,1.0
1.0,1.2080127549912107,0.9407593840450768,1.0
1.0,1.2181868130394728,0.8737690163341008,1.0
1.0,1.2741499380153154,0.8793026796089831,1.0
