A,X1,X2,Y
1.0,1.2682862520466867,1.0052465905350874,1.0
1.0,1.0884930798818229,0.8814513553796659,1.0
1.0,1.2458274742673199,0.8490469796336944,1.0
1.0,1.379646494533837,1.0765271899740296,0.0
1.0,1.30356689788702,1.0553494677694664,1.0
1.0,1.1327292233299713,1.116305612893224,1.0
1.0,1.2220665262316426,1.1069222326557344,1.0
1.0,1.1560185727888892,0.8718908444084921,1.0
1.0,1.2839306898512866,0.9769871822518896,1.0
1.0,1.2211013789312952,0.9888728516990904,1.0
1.0,1.0618318849162185,1.0164803513918441,1.0
1.0,1.210981663210506,1.0119911115445022,1.0
1.0,1.318206824353805,0.8934944222735887,1.0
1.0,1.1103848482539718,0.9625793027044228,1.0
1.0,1.1745347003696285,0.9371096378945792,1.0
1.0,1.135333485120538,0.9348394068309285,1.0
1.0,1.2034712263794884,0.819767484196319,1.0
1.0,1.1579753671119144,0.9281823234936781,1.0
1.0,1.1319145533903674,0.9399244261020964,1.0
1.0,1.2612860783921043,1.0523625388813338,1.0
1.0,0.9531131458302374,1.0326917421759674,1.0
1.0,1.1214897292931478,0.9973961658270707,1.0
1.0,1.1812826896806934,0.8647403671653014,1.0
1.0,0.9823162252952827,1.12341302134124,1.0
1.0,1.235947653835421,0.9365957029610292,1.0
1.0,1.3829811005610022,0.8612556584867676,0.0
1.0,1.1108059519449203,1.047169618423491,1.0
1.0,1.260037477871256,0.9679288844780449,1.0
1.0,1.1171824545173834,1.029909912365508,1.0
1.0,1.1973249451311503,1.1297327722551047,1.0
1.0,1.0479389759879039,1.025643907457904,1.0
1.0,1.2035154941948356,1.155598687362122,1.0
1.0,1.0486807199223815,0.861055928336327,1.0
1.0,1.2887014835470385,0.91124740366638,1.0
1.0,1.2110634473409312,1.0940798332202897,1.0
1.0,1.1777676020197716,1.146044411151865,1.0
1.0,1.20304564887094,1.2311445881093113,1.0
1.0,1.2211438913424864,0.8437649083210986,1.0
1.0,1.0851521196331204,0.9946570833849105,1.0
1.0,1.2143898793436965,0.9281326775145965,1.0
1.0,1.4476473030945889,0.9878417399664662,0.0
1.0,1.169359376497197,0.981188186805925,1.0
1.0,0.9701389815358918,1.0929303343366648,1.0
1.0,1.2407683372096643,1.1436034205575152,1.0
1.0,1.2249082921050887,0.9161059419855556,1.0
1.0,1.117507841026169,0.9476248598033514,1.0
1.0,1.100912073541242,1.0177361551771125,1.0
1.0,1.2460094483547877,0.8333935341369632,1.0
1.0,1.1672464915629328,1.0315895739831613,1.0
1.0,1.0494927702827597,0.9824665697020201,1.0
1.0,1.0817402784046182,0.8795749705802985,1.0
1.0,1.1727255618715389,0.8957401298273315,1.0
1.0,1.362624744972095,1.0864171239103095,0.0
1.0,1.0121223181281032,0.9576044330256742,1.0
1.0,1.1609448291407445,1.0366336063444264,1.0
1.0,1.1843773922762433,0.8392129283378741,1.0
1.0,1.2294554972505425,0.9554673063738042,1.0
1.0,1.1715330937873942,0.8774526325868031,1.0
1.0,1.0710381421037145,1.0078047274170345,1.0
1.0,1.1036043595673868,1.1695136741933276,1.0
1.0,1.1495375754778783,1.0106995994577024,1.0
1.0,1.0693723839669298,0.8633214027846712,1.0
1.0,1.2158832338273988,1.0918195219602862,1.0
1.0,1.216952445220899,0.9592013104591732,1.0
1.0,1.075661008243452,1.077319316863672,1.0
1.0,1.3566276114940037,0.9340843632109564,0.0
1.0,1.1668495009371829,0.9637507932744812,1.0
1.0,1.2735900766228776,0.9456378351828394,1.0
1.0,1.3377277637710694,1.1696632282669952,0.0
1.0,1.2050800783146136,1.053363257583506,1.0
1.0,1.2359584446437573,1.0711186018192258,1.0
1.0,1.261867755482708,0.8887328879216817,1.0
1.0,1.1787232048445235,1.157956209013614,1.0
1.0,0.9834844116283277,1.0541443871119132,1.0
1.0,1.202916080933102,1.1618707771420318,1.0
1.0,1.046217046408299,0.8236310026736485,1.0
1.0,1.2548093693651834,0.9732689574366999,1.0
1.0,1.1299850013209203,1.034045731288301,1.0
1.0,1.0450767170474187,0.976201034113696,1.0
1.0,1.1833842208413532,0.8808848926581747,1.0
1.0,1.1997367117733628,0.9461546167259416,1.0
1.0,1.3227088547148635,0.9696534670990457,1.0
1.0,1.1336043062787784,0.9694462795660069,1.0
1.0,0.9555078695970648,0.9677604498615633,1.0
1.0,1.114544303874013,1.0584385615380767,1.0
1.0,1.3065313817255988,0.9076909111680944,1.0
1.0,1.1137210790723133,1.0962662241824614,1.0
1.0,1.2358504023572552,0.9651466304275818,1.0
1.0,1.2304831680089066,1.112593240106502,1.0
1.0,1.1276750393154413,0.9647640427184827,1.0
1.0,1.270450123859871,1.131784326539075,1.0
1.0,1.2126531523023842,1.1399221991077317,1.0
1.0,1.4054703303021376,0.8701253185222274,0.0
1.0,1.222163959347349,0.9697820392814022,1.0
1.0,1.4102490074982914,0.9502253692864344,0.0
1.0,1.1908396398360523,1.082063916662174,1.0
