A,X1,X2,Y
1.0,1.2106884304151766,1.1297807049826027,1.0
1.0,1.4205815242139992,1.1252982131455112,0.0
1.0,1.2956562693410614,0.929719635536398,1.0
1.0,1.2068411100538399,0.8491443907196018,1.0
1.0,1.3068513815116372,1.1131266877999364,0.0
1.0,1.2997182641593936,0.9963215201253768,1.0
1.0,1.1068452084547427,1.1958829546606098,1.0
1.0,1.2730430492629488,1.0310856138273148,1.0
1.0,1.1828786308183532,0.9739063063359777,1.0
1.0,1.0711308819746703,0.9803206028053179,1.0
1.0,1.3061435936433206,0.8721026612795241,1.0
1.0,1.1959498717364496,0.9770572530471261,1.0
1.0,1.1096278586151844,0.7813243606470255,1.0
1.0,1.0445866970350142,1.064049072067303,1.0
1.0,1.1048867162296923,1.0607913012091732,1.0
1.0,1.2200525886522982,1.0419885592490112,1.0
1.0,1.1252671026617835,1.0544926755055357,1.0
1.0,1.3068080849836383,1.0969214496503716,0.0
1.0,1.172297621640107,1.0275981227605682,1.0
1.0,1.2086557406941114,0.9508917430658792,1.0
1.0,1.1746779188664795,0.9738057321666497,1.0
1.0,1.0787958994983802,0.8433329921944849,1.0
1.0,1.2277272804272483,0.9341559638140629,1.0
1.0,1.2552219086790044,0.9897830614982762,1.0
1.0,1.1532257290412595,1.0751299087852328,1.0
1.0,1.0572507335629382,1.1492283155733984,1.0
1.0,1.2885804509430727,0.9056530174400783,1.0
1.0,1.4360633756021584,1.0638211700032016,0.0
1.0,1.0477993721850303,1.03477694090756,1.0
1.0,1.1784054971259013,0.9938679714126493,1.0
1.0,1.2190326737190509,0.9617480182360374,1.0
1.0,1.2722256103078045,1.084373028826607,1.0
1.0,1.112928390324384,1.0319574417383848,1.0
1.0,1.2101749328150584,1.1964712040714813,1.0
1.0,1.255535848101541,1.1113710096492089,1.0
1.0,1.2962261371076207,1.0085983360992439,1.0
1.0,1.3433499407679774,0.8670639355033427,1.0
1.0,1.129818222417752,1.0168059983194169,1.0
1.0,1.1143047977112273,1.1290626021003878,1.0
1.0,1.114184192678082,1.1511635404673617,1.0
1.0,1.160148326565079,1.0066938233360452,1.0
1.0,1.1735587720413072,1.0741556889346624,1.0
1.0,1.1099274448516887,0.8807755823747775,1.0
1.0,1.324404041101523,1.0572300175699234,0.0
1.0,1.0494276496360078,1.0552272199958972,1.0
1.0,1.0210227742244395,0.983378449227312,1.0
1.0,1.1683247762455051,1.1355128045895109,1.0
1.0,1.209890233606621,1.0014472167602981,1.0
1.0,1.2346145350352777,0.9335433151045422,1.0
1.0,1.106174322974333,0.9927032230968433,1.0
1.0,1.0580477297752673,1.0391665845910039,1.0
1.0,1.231222875772535,0.9903371644470337,1.0
1.0,1.071715084488372,1.067814615079223,1.0
1.0,1.2160704499356172,0.983408598856445,1.0
1.0,1.245452529373274,1.049539645603936,1.0
1.0,1.1292608853720059,0.9246614310086206,1.0
1.0,1.2493810533063539,1.0264574832980007,1.0
1.0,1.2137946449717616,0.8990183734298358,1.0
1.0,1.1727413170268355,0.9189955280101145,1.0
1.0,1.2820659827755692,1.0474685639100423,1.0
1.0,1.202716411016274,1.088046988525273,1.0
1.0,1.278254890335252,1.1764457382662734,0.0
1.0,1.2101351717168118,1.0224440540899609,1.0
1.0,1.2647330986096856,1.2077213418050112,0.0
1.0,1.166350104466139,1.044488351358567,1.0
1.0,1.1194799759591565,0.9269240048628147,1.0
1.0,1.3414704444037033,0.987212181640868,0.0
1.0,1.0756763814165171,1.1121938153899424,1.0
1.0,1.0942405813095073,0.9926387727387168,1.0
